concept_id,concept_name,table
1389886,red yeast rice 600 MG Oral Capsule,drug_exposure
1389888,bexarotene,drug_exposure
1390051,Chlorambucil,drug_exposure
1391846,Lomustine,drug_exposure
1391847,Lomustine 10 MG Oral Capsule,drug_exposure
1391848,Lomustine 100 MG Oral Capsule,drug_exposure
1394023,nilotinib,drug_exposure
1395058,Chlorthalidone,drug_exposure
1395060,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,drug_exposure
1395072,Chlorthalidone 15 MG Oral Tablet,drug_exposure
1395073,Chlorthalidone 25 MG Oral Tablet,drug_exposure
1395557,fludarabine,drug_exposure
1395619,Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Tablet,drug_exposure
1395773,iron sucrose,drug_exposure
1395774,"ferric oxide, saccharated 20 MG/ML Injectable Solution",drug_exposure
1396012,ferrous gluconate,drug_exposure
1396016,ferrous gluconate 325 MG Oral Tablet,drug_exposure
1396131,ferrous sulfate,drug_exposure
1396256,ferrous sulfate 75 MG/ML Oral Solution,drug_exposure
1396423,alpelisib,drug_exposure
1396729,polatuzumab vedotin,drug_exposure
1397141,bevacizumab,drug_exposure
1397152,bevacizumab 25 MG/ML Injectable Solution,drug_exposure
1397599,Cisplatin,drug_exposure
1398399,exemestane,drug_exposure
1398937,Clonidine,drug_exposure
1399177,Sodium ferric gluconate complex,drug_exposure
1400501,Ascorbic Acid 250 MG / Iron Carbonyl 100 MG Oral Tablet,drug_exposure
1436650,mercaptopurine,drug_exposure
1436651,mercaptopurine 50 MG Oral Tablet,drug_exposure
1436678,Tamoxifen,drug_exposure
1436683,Tamoxifen 20 MG Oral Tablet,drug_exposure
1437379,Thioguanine,drug_exposure
1500211,Medroxyprogesterone,drug_exposure
1501309,thyroid (USP),drug_exposure
1501352,thyroid (USP) 180 MG Oral Tablet,drug_exposure
1501492,thyroid (USP) 30 MG Oral Tablet,drug_exposure
1501496,thyroid (USP) 60 MG Oral Tablet,drug_exposure
1501498,thyroid (USP) 90 MG Oral Tablet,drug_exposure
1501500,thyroid (USP) 65 MG Oral Tablet,drug_exposure
1501501,thyroid (USP) 15 MG Oral Tablet,drug_exposure
1501608,thyroid (USP) 32.5 MG Oral Tablet,drug_exposure
1501617,Colestipol,drug_exposure
1501700,levothyroxine,drug_exposure
1502829,nateglinide 120 MG Oral Tablet,drug_exposure
1502905,Insulin Glargine,drug_exposure
1503297,Metformin,drug_exposure
1503501,lanreotide,drug_exposure
1504620,Methimazole,drug_exposure
1504621,Methimazole 10 MG Oral Tablet,drug_exposure
1504672,Methimazole 5 MG Oral Tablet,drug_exposure
1505346,liothyronine,drug_exposure
1506270,Methylprednisolone,drug_exposure
1506312,Methylprednisolone 2 MG Oral Tablet,drug_exposure
1506314,Methylprednisolone 32 MG Oral Tablet,drug_exposure
1506315,Methylprednisolone 8 MG Oral Tablet,drug_exposure
1506426,Methylprednisolone 4 MG Oral Tablet,drug_exposure
1506430,Methylprednisolone 40 MG Injection,drug_exposure
1506479,Methylprednisolone 16 MG Oral Tablet,drug_exposure
1507835,Vasopressin (USP),drug_exposure
1508439,Mifepristone,drug_exposure
1510235,burosumab,drug_exposure
1510687,sodium zirconium cyclosilicate,drug_exposure
1510813,rosuvastatin,drug_exposure
1511251,romosozumab,drug_exposure
1511449,Danazol,drug_exposure
1511646,pamidronate,drug_exposure
1512480,Ibandronate,drug_exposure
1513103,Raloxifene,drug_exposure
1513105,Raloxifene 60 MG Oral Tablet,drug_exposure
1513915,"3 ML Insulin Lispro 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Pen Injector",drug_exposure
1516766,repaglinide,drug_exposure
1516800,Risedronate,drug_exposure
1516976,insulin detemir,drug_exposure
1516980,3 ML insulin detemir 100 UNT/ML Pen Injector,drug_exposure
1517070,desmopressin,drug_exposure
1517147,Desmopressin Acetate 0.1 MG Oral Tablet,drug_exposure
1517740,paricalcitol,drug_exposure
1517824,Niacin,drug_exposure
1517989,Niacin 500 MG Extended Release Oral Capsule,drug_exposure
1517991,Niacin 750 MG Extended Release Oral Tablet,drug_exposure
1517998,Pramlintide,drug_exposure
1518199,Ethinyl Estradiol 0.000833 MG/HR / norelgestromin 0.00625 MG/HR Weekly Transdermal Patch,drug_exposure
1518254,Dexamethasone,drug_exposure
1518258,Dexamethasone 0.5 MG Oral Tablet,drug_exposure
1518259,Dexamethasone 1 MG Oral Tablet,drug_exposure
1518261,Dexamethasone 2 MG Oral Tablet,drug_exposure
1518292,Dexamethasone 4 MG Oral Tablet,drug_exposure
1518293,Dexamethasone 6 MG Oral Tablet,drug_exposure
1518490,Dexamethasone 1 MG/ML Ophthalmic Solution,drug_exposure
1519936,Etonogestrel,drug_exposure
1519937,Etonogestrel 68 MG Drug Implant,drug_exposure
1521369,Norethindrone,drug_exposure
1521987,Teriparatide,drug_exposure
1522957,Octreotide,drug_exposure
1524674,zoledronic acid,drug_exposure
1524675,5 ML zoledronic acid 0.8 MG/ML Injection,drug_exposure
1524769,Oxandrolone,drug_exposure
1525215,pioglitazone,drug_exposure
1525220,pioglitazone 45 MG Oral Tablet,drug_exposure
1525221,pioglitazone 15 MG Oral Tablet,drug_exposure
1526475,ezetimibe,drug_exposure
1526476,ezetimibe 10 MG Oral Tablet,drug_exposure
1526479,ezetimibe 10 MG / Simvastatin 20 MG Oral Tablet,drug_exposure
1526480,ezetimibe 10 MG / Simvastatin 80 MG Oral Tablet,drug_exposure
1529331,Acarbose,drug_exposure
1529352,Acarbose 50 MG Oral Tablet,drug_exposure
1537684,salmon calcitonin 200 UNT/ACTUAT Nasal Spray,drug_exposure
1539403,Simvastatin,drug_exposure
1539407,Simvastatin 40 MG Oral Tablet,drug_exposure
1539411,Simvastatin 20 MG Oral Tablet,drug_exposure
1539462,Simvastatin 5 MG Oral Tablet,drug_exposure
1539463,Simvastatin 10 MG Oral Tablet,drug_exposure
1539469,ezetimibe 10 MG / Simvastatin 10 MG Oral Tablet,drug_exposure
1544838,"Insulin, Glulisine, Human",drug_exposure
1544872,"3 ML Insulin, Glulisine, Human 100 UNT/ML Pen Injector",drug_exposure
1545958,atorvastatin,drug_exposure
1545959,atorvastatin 80 MG Oral Tablet,drug_exposure
1545996,atorvastatin 40 MG Oral Tablet,drug_exposure
1545997,atorvastatin 10 MG Oral Tablet,drug_exposure
1547504,rosiglitazone,drug_exposure
1547510,rosiglitazone 8 MG Oral Tablet,drug_exposure
1548111,cinacalcet,drug_exposure
1548195,Estradiol,drug_exposure
1548196,Estradiol 0.001 MG/MG Topical Gel,drug_exposure
1548197,Estradiol 0.5 MG Oral Tablet,drug_exposure
1548198,Estradiol 1 MG Oral Tablet,drug_exposure
1548199,Estradiol 2 MG Oral Tablet,drug_exposure
1548339,Estradiol 0.0006 MG/MG Topical Gel,drug_exposure
1548363,168 HR Estradiol 0.00312 MG/HR Transdermal System,drug_exposure
1548364,84 HR Estradiol 0.00156 MG/HR Transdermal System,drug_exposure
1548365,168 HR Estradiol 0.00104 MG/HR Transdermal System,drug_exposure
1548368,84 HR Estradiol 0.00208 MG/HR Transdermal System,drug_exposure
1548369,84 HR Estradiol 0.00417 MG/HR Transdermal System,drug_exposure
1548415,84 HR Estradiol 0.00312 MG/HR Transdermal Patch,drug_exposure
1548416,84 HR Estradiol 0.00104 MG/HR Transdermal System,drug_exposure
1548803,168 HR Estradiol 0.000583 MG/HR Transdermal System,drug_exposure
1548966,1 ML Estradiol 20 MG/ML Prefilled Syringe,drug_exposure
1548968,Estradiol 1.53 MG/ACTUAT Topical Spray,drug_exposure
1548999,90 DAY Estradiol 0.000313 MG/HR Vaginal Ring,drug_exposure
1549001,90 DAY Estradiol 0.00208 MG/HR Vaginal Ring,drug_exposure
1549080,"Estrogens, Conjugated (USP)",drug_exposure
1549103,"Estrogens, Conjugated (USP) 0.9 MG Oral Tablet",drug_exposure
1549104,"Estrogens, Conjugated (USP) 1.25 MG Oral Tablet",drug_exposure
1550023,Insulin Lispro,drug_exposure
1550557,prednisolone,drug_exposure
1550560,prednisolone 5 MG Oral Tablet,drug_exposure
1550776,prednisolone 10 MG/ML Ophthalmic Solution,drug_exposure
1551005,prednisolone 1.2 MG/ML Ophthalmic Suspension,drug_exposure
1551099,Prednisone,drug_exposure
1551100,Prednisone 1 MG Oral Tablet,drug_exposure
1551122,Prednisone 2.5 MG Oral Tablet,drug_exposure
1551123,Prednisone 50 MG Oral Tablet,drug_exposure
1551170,Prednisone 20 MG Oral Tablet,drug_exposure
1551192,Prednisone 5 MG Oral Tablet,drug_exposure
1551193,Prednisone 1 MG/ML Oral Solution,drug_exposure
1551674,"Estrogens, Esterified (USP) 0.3 MG Oral Tablet",drug_exposure
1551675,"Estrogens, Esterified (USP) 0.625 MG Oral Tablet",drug_exposure
1551803,Fenofibrate,drug_exposure
1551838,Fenofibrate 160 MG Oral Tablet,drug_exposure
1551839,Fenofibrate 54 MG Oral Tablet,drug_exposure
1551860,Pravastatin,drug_exposure
1551924,Fenofibrate 48 MG Oral Tablet,drug_exposure
1551987,Fenofibrate micronized 130 MG Oral Capsule,drug_exposure
1552056,fenofibric acid 135 MG Delayed Release Oral Capsule,drug_exposure
1552310,Progesterone,drug_exposure
1552350,Progesterone 200 MG Oral Capsule,drug_exposure
1552382,Progesterone 50 MG/ML Injectable Solution,drug_exposure
1552383,Progesterone 0.08 MG/MG Vaginal Gel,drug_exposure
1552929,Etidronate,drug_exposure
1553610,Levocarnitine,drug_exposure
1553611,Levocarnitine 330 MG Oral Tablet,drug_exposure
1553652,Levocarnitine 250 MG Oral Capsule,drug_exposure
1553682,Levocarnitine 500 MG Oral Tablet,drug_exposure
1554072,Propylthiouracil,drug_exposure
1554073,Propylthiouracil 50 MG Oral Tablet,drug_exposure
1555120,Fludrocortisone,drug_exposure
1555142,Fludrocortisone 0.1 MG Oral Tablet,drug_exposure
1557272,Alendronate,drug_exposure
1558242,Gemfibrozil,drug_exposure
1558471,cabergoline,drug_exposure
1559684,Glyburide,drug_exposure
1559685,Glyburide 1.25 MG Oral Tablet,drug_exposure
1560171,Glipizide,drug_exposure
1560278,Glucagon,drug_exposure
1560304,1 ML Glucagon 1 MG/ML Prefilled Syringe,drug_exposure
1560524,Glucose,drug_exposure
1560525,Glucose 0.4 MG/MG Oral Gel,drug_exposure
1563674,Chorionic Gonadotropin 500 UNT/ML Injectable Solution,drug_exposure
1567198,"Insulin, Aspart, Human",drug_exposure
1567234,"3 ML Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Pen Injector",drug_exposure
1567235,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe",drug_exposure
1580747,sitagliptin,drug_exposure
1583722,exenatide,drug_exposure
1585039,Somatropin 1.3 MG/ML Injectable Solution,drug_exposure
1585066,Somatropin 12 MG Cartridge,drug_exposure
1585145,0.25 ML Somatropin 1.6 MG/ML Prefilled Syringe,drug_exposure
1585203,1 ML Somatropin 5 MG/ML Cartridge,drug_exposure
1585229,1.5 ML Somatropin 3.33 MG/ML Prefilled Syringe,drug_exposure
1586810,"synthetic conjugated estrogens, B 0.3 MG Oral Tablet",drug_exposure
1589505,Levonorgestrel,drug_exposure
1589573,Levonorgestrel 1.5 MG Oral Tablet,drug_exposure
1592085,Lovastatin,drug_exposure
1592146,24 HR Lovastatin 20 MG Extended Release Oral Tablet,drug_exposure
1593031,nusinersen,drug_exposure
1593273,avelumab,drug_exposure
1593457,ocrelizumab,drug_exposure
1593861,niraparib,drug_exposure
1594003,midostaurin,drug_exposure
1594034,durvalumab,drug_exposure
1594375,Gentamicin Ophthalmic Product,drug_exposure
1594402,Gentamicin Topical Product,drug_exposure
1595799,Ferrous fumarate,drug_exposure
1595814,Ferrous fumarate 63 MG Oral Tablet,drug_exposure
1595992,Ethinyl Estradiol 0.03 MG / Ferrous fumarate 75 MG / Norethindrone 1.5 MG Oral Tablet,drug_exposure
1596799,"synthetic conjugated estrogens, A 0.3 MG Oral Tablet",drug_exposure
1596914,"insulin human, isophane",drug_exposure
1596972,"1.5 ML insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Prefilled Syringe",drug_exposure
1596974,"1.5 ML insulin human, isophane 100 UNT/ML Prefilled Syringe",drug_exposure
1596977,"Regular Insulin, Human",drug_exposure
1597756,glimepiride,drug_exposure
1597761,glimepiride 1 MG Oral Tablet,drug_exposure
1597772,glimepiride 2 MG Oral Tablet,drug_exposure
1597773,glimepiride 4 MG Oral Tablet,drug_exposure
1636780,Testosterone,drug_exposure
1636817,24 HR Testosterone 0.167 MG/HR Transdermal System,drug_exposure
1636818,24 HR Testosterone 0.208 MG/HR Transdermal System,drug_exposure
1701677,colistimethate,drug_exposure
1702559,Tinidazole,drug_exposure
1702560,Tinidazole 500 MG Oral Tablet,drug_exposure
1703063,valganciclovir,drug_exposure
1703065,valganciclovir 450 MG Oral Tablet,drug_exposure
1703069,emtricitabine,drug_exposure
1703093,emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet,drug_exposure
1703603,famciclovir,drug_exposure
1703606,famciclovir 500 MG Oral Tablet,drug_exposure
1703607,famciclovir 125 MG Oral Tablet,drug_exposure
1703608,famciclovir 250 MG Oral Tablet,drug_exposure
1703653,Itraconazole,drug_exposure
1703687,Acyclovir,drug_exposure
1703689,Acyclovir 50 MG/ML Topical Cream,drug_exposure
1703691,Acyclovir 400 MG Oral Tablet,drug_exposure
1703742,Acyclovir 0.05 MG/MG Topical Ointment,drug_exposure
1703743,Acyclovir 800 MG Oral Tablet,drug_exposure
1704139,posaconazole,drug_exposure
1704183,Lamivudine,drug_exposure
1704186,Lamivudine 150 MG Oral Tablet,drug_exposure
1704187,Lamivudine 10 MG/ML Oral Solution,drug_exposure
1704217,Lamivudine 300 MG Oral Tablet,drug_exposure
1705674,Trimethoprim,drug_exposure
1705676,Trimethoprim 100 MG Oral Tablet,drug_exposure
1707164,Metronidazole,drug_exposure
1707313,Metronidazole 7.5 MG/ML Topical Lotion,drug_exposure
1707343,Metronidazole 7.5 MG/ML Topical Cream,drug_exposure
1707346,Metronidazole 500 MG Oral Tablet,drug_exposure
1707472,Metronidazole 0.01 MG/MG Topical Gel,drug_exposure
1707687,Vancomycin,drug_exposure
1708880,Minocycline,drug_exposure
1708903,Minocycline 100 MG Oral Capsule,drug_exposure
1708904,Minocycline 50 MG Oral Capsule,drug_exposure
1709170,meropenem,drug_exposure
1710312,Tenofovir disoproxil fumarate 300 MG Oral Tablet,drug_exposure
1710612,Zidovudine,drug_exposure
1710617,Zidovudine 300 MG Oral Tablet,drug_exposure
1711246,entecavir,drug_exposure
1711248,entecavir 0.5 MG Oral Tablet,drug_exposure
1711250,entecavir 1 MG Oral Tablet,drug_exposure
1711759,Dapsone,drug_exposure
1711761,Dapsone 100 MG Oral Tablet,drug_exposure
1711792,Dapsone 25 MG Oral Tablet,drug_exposure
1711947,Deferoxamine,drug_exposure
1712889,raltegravir,drug_exposure
1712891,raltegravir 400 MG Oral Tablet,drug_exposure
1713332,Amoxicillin,drug_exposure
1713370,Amoxicillin 50 MG/ML Oral Suspension,drug_exposure
1713520,Amoxicillin 25 MG/ML Oral Suspension,drug_exposure
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,drug_exposure
1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet,drug_exposure
1713697,Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension,drug_exposure
1713700,12 HR Amoxicillin 1000 MG / Clavulanate 62.5 MG Extended Release Oral Tablet,drug_exposure
1713930,Nafcillin,drug_exposure
1714165,peginterferon alfa-2a,drug_exposure
1714171,0.5 ML peginterferon alfa-2a 0.36 MG/ML Prefilled Syringe,drug_exposure
1714277,voriconazole,drug_exposure
1714278,voriconazole 200 MG Oral Tablet,drug_exposure
1714279,voriconazole 50 MG Oral Tablet,drug_exposure
1714319,Naltrexone,drug_exposure
1714351,Naltrexone 380 MG Injection,drug_exposure
1714527,Demeclocycline,drug_exposure
1715117,Aztreonam,drug_exposure
1715315,nitazoxanide,drug_exposure
1715319,nitazoxanide 500 MG Oral Tablet,drug_exposure
1715472,Nelfinavir,drug_exposure
1716903,moxifloxacin,drug_exposure
1717002,enfuvirtide,drug_exposure
1717240,Amphotericin B,drug_exposure
1717327,Ampicillin,drug_exposure
1717704,valacyclovir,drug_exposure
1717707,valacyclovir 1000 MG Oral Tablet,drug_exposure
1717708,valacyclovir 500 MG Oral Tablet,drug_exposure
1717963,ertapenem,drug_exposure
1718346,olaratumab,drug_exposure
1724666,Dicloxacillin,drug_exposure
1724667,Dicloxacillin 250 MG Oral Capsule,drug_exposure
1724668,Dicloxacillin 500 MG Oral Capsule,drug_exposure
1724700,Foscarnet,drug_exposure
1724869,Didanosine,drug_exposure
1727223,Atazanavir,drug_exposure
1727254,Atazanavir 300 MG Oral Capsule,drug_exposure
1727443,Paromomycin,drug_exposure
1728609,penicillin G benzathine 600000 UNT/ML Injectable Suspension,drug_exposure
1728942,penicillin G procaine 600000 UNT/ML Injectable Suspension,drug_exposure
1729323,adefovir,drug_exposure
1730370,Pentamidine,drug_exposure
1734104,Azithromycin,drug_exposure
1734108,Azithromycin 40 MG/ML Oral Suspension,drug_exposure
1735947,rifaximin,drug_exposure
1735948,rifaximin 200 MG Oral Tablet,drug_exposure
1736829,fosamprenavir,drug_exposure
1736887,linezolid,drug_exposure
1736892,linezolid 600 MG Oral Tablet,drug_exposure
1736971,abacavir,drug_exposure
1736994,abacavir 300 MG Oral Tablet,drug_exposure
1738135,efavirenz,drug_exposure
1738165,efavirenz 600 MG Oral Tablet,drug_exposure
1738367,cefprozil 250 MG Oral Tablet,drug_exposure
1738368,cefprozil 500 MG Oral Tablet,drug_exposure
1738521,Doxycycline,drug_exposure
1738542,Doxycycline 100 MG Oral Tablet,drug_exposure
1738579,doxycycline hyclate 20 MG Oral Tablet,drug_exposure
1741309,terbinafine,drug_exposure
1741402,terbinafine 250 MG Oral Tablet,drug_exposure
1741408,terbinafine 0.01 MG/MG Topical Gel,drug_exposure
1742253,Levofloxacin,drug_exposure
1742254,Levofloxacin 250 MG Oral Tablet,drug_exposure
1742255,Levofloxacin 500 MG Oral Tablet,drug_exposure
1742432,tigecycline,drug_exposure
1745072,Cidofovir,drug_exposure
1745073,5 ML Cidofovir 75 MG/ML Injection,drug_exposure
1746940,Erythromycin,drug_exposure
1747050,Erythromycin 0.02 MG/MG Topical Ointment,drug_exposure
1747396,erythromycin stearate 250 MG Oral Tablet,drug_exposure
1747426,Erythromycin Ethylsuccinate 80 MG/ML Oral Suspension,drug_exposure
1747459,Erythromycin 20 MG/ML Medicated Pad,drug_exposure
1748921,Ritonavir,drug_exposure
1748975,cefepime,drug_exposure
1748981,cefepime 160 MG/ML Injectable Solution,drug_exposure
1749008,cefpodoxime,drug_exposure
1749301,Ethambutol,drug_exposure
1750297,Povidone-Iodine 100 MG/ML Topical Solution,drug_exposure
1750461,Praziquantel,drug_exposure
1750500,Clarithromycin,drug_exposure
1750501,Clarithromycin 250 MG Oral Tablet,drug_exposure
1750562,Clarithromycin 500 MG Oral Tablet,drug_exposure
1751310,Primaquine,drug_exposure
1753745,Albendazole,drug_exposure
1753747,Albendazole 200 MG Oral Tablet,drug_exposure
1754994,Fluconazole,drug_exposure
1754995,Fluconazole 100 MG Oral Tablet,drug_exposure
1754996,Fluconazole 150 MG Oral Tablet,drug_exposure
1755112,Flucytosine,drug_exposure
1756831,darunavir,drug_exposure
1756839,darunavir 400 MG Oral Tablet,drug_exposure
1757803,Ganciclovir,drug_exposure
1758536,etravirine,drug_exposure
1758538,etravirine 100 MG Oral Tablet,drug_exposure
1759372,Pyrantel 50 MG/ML Oral Suspension,drug_exposure
1759416,Pyrantel Pamoate 720.5 MG Chewable Tablet,drug_exposure
1759455,Pyrazinamide,drug_exposure
1759456,Pyrazinamide 500 MG Oral Tablet,drug_exposure
1759879,Amoxicillin 50 MG/ML / Clavulanate 12.5 MG/ML Oral Suspension,drug_exposure
1760039,Pyrimethamine,drug_exposure
1760041,Pyrimethamine 25 MG Oral Tablet,drug_exposure
1760056,Amoxicillin 120 MG/ML / Clavulanate 8.58 MG/ML Oral Suspension,drug_exposure
1760616,Quinine,drug_exposure
1762711,Ribavirin,drug_exposure
1762735,Ribavirin 200 MG Oral Capsule,drug_exposure
1763204,Rifampin,drug_exposure
1763339,Rimantadine,drug_exposure
1763845,Griseofulvin 25 MG/ML Oral Suspension,drug_exposure
1763846,Griseofulvin 250 MG Oral Tablet,drug_exposure
1768850,Cefaclor 500 MG Oral Capsule,drug_exposure
1769389,Nevirapine,drug_exposure
1769390,Nevirapine 200 MG Oral Tablet,drug_exposure
1771162,Cefazolin,drug_exposure
1771215,Cefazolin 330 MG/ML Injectable Solution,drug_exposure
1774470,Cefotaxime,drug_exposure
1774932,Cefotetan,drug_exposure
1775741,Cefoxitin,drug_exposure
1776684,Ceftazidime,drug_exposure
1777417,Rifabutin,drug_exposure
1777806,Ceftriaxone,drug_exposure
1778162,Cefuroxime,drug_exposure
1778225,Cefuroxime 50 MG/ML Oral Suspension,drug_exposure
1781406,Stavudine,drug_exposure
1781733,Atovaquone,drug_exposure
1782521,isoniazid,drug_exposure
1782543,isoniazid 300 MG Oral Tablet,drug_exposure
1782573,isoniazid 100 MG Oral Tablet,drug_exposure
1784444,Ivermectin,drug_exposure
1784749,Kanamycin,drug_exposure
1786055,deferasirox,drug_exposure
1786617,Daptomycin,drug_exposure
1786621,Cephalexin,drug_exposure
1786652,Cephalexin 500 MG Oral Tablet,drug_exposure
1786745,Cephalexin 750 MG Oral Capsule,drug_exposure
1787101,maraviroc,drug_exposure
1787123,maraviroc 150 MG Oral Tablet,drug_exposure
1787125,maraviroc 300 MG Oral Tablet,drug_exposure
